"﻿""Geslacht""","""Leeftijd""","""Soort opname""","""Diagnose""","""Perioden""","""Regio's""","""Opnamen per 10 000 inwoners (per 10 000 inwoners)""" 
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Nuenen, Gerwen en Nederwetten""","1795,6"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Nunspeet""","1952,7"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Nuth""",
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Oegstgeest""","1686,9"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Oirschot""","1591,5"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Oisterwijk""","1629,1"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Oldambt""","1913,1"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Oldebroek""",1710
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Oldenzaal""","1510,7"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Olst-Wijhe""","2186,6"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Ommen""","1859,8"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Onderbanken""",
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Oost Gelre""","1851,7"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Oosterhout""","1959,4"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Ooststellingwerf""","1675,5"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Oostzaan""","2181,9"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Opmeer""","1704,1"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Opsterland""","2131,6"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Oss""","1641,9"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Oud-Beijerland""",
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Oude IJsselstreek""","1645,3"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Ouder-Amstel""","1317,5"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Ouderkerk""",
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Oudewater""","1944,6"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Overbetuwe""","1872,3"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Papendrecht""","1661,2"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Peel en Maas""","1709,7"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Pekela""","2069,7"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Pijnacker-Nootdorp""","1743,3"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Purmerend""","2049,9"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Putten""","1927,7"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Raalte""","1885,2"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Reimerswaal""",
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Renkum""","1726,7"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Renswoude""","1681,8"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Reusel-De Mierden""","1333,3"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Rheden""","1930,4"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Rhenen""","1927,2"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Ridderkerk""","2116,5"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Rijnwaarden""",
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Rijnwoude""",
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Rijssen-Holten""","1824,5"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Rijswijk (ZH.)""","1962,6"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Roerdalen""","2464,1"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Roermond""","2715,7"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""De Ronde Venen""","1541,6"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Roosendaal""","1995,9"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Rotterdam""","1980,4"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Rozendaal""",
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Rucphen""","2759,2"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Schagen""",1821
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Schermer""",
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Scherpenzeel""","1688,2"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Schiedam""","1813,3"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Schiermonnikoog""",
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Schijndel""",
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Schinnen""",
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Schoonhoven""",
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Schouwen-Duiveland""","1781,8"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Simpelveld""","2053,3"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Sint Anthonis""","1553,1"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Sint-Michielsgestel""","1793,9"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Sint-Oedenrode""",
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Sittard-Geleen""","1928,2"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Skarsterlân""",
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Sliedrecht""","1981,2"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Slochteren""",
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Sluis""",
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Smallingerland""","1622,1"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Soest""","1657,3"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Someren""","1765,6"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Son en Breugel""","1552,4"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Spijkenisse""",
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Stadskanaal""",2175
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Staphorst""","1594,3"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Stede Broec""","1673,9"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Steenbergen""","1888,6"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Steenwijkerland""","2310,7"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Stein (L.)""","1611,5"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Stichtse Vecht""","1751,9"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Strijen""",
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Súdwest-Fryslân""","2049,9"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Terneuzen""","2017,2"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Terschelling""","1583,5"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Texel""","1925,7"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Teylingen""","1727,9"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Tholen""",
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Tiel""","2034,1"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Tilburg""","1930,4"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Tubbergen""","1628,8"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Twenterand""","2030,7"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Tynaarlo""",1972
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Tytsjerksteradiel""","1698,4"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Ubbergen""",
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Uden""","1497,3"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Uitgeest""","1858,9"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Uithoorn""","1696,5"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Urk""","1931,6"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Utrecht (gemeente)""","1799,3"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Utrechtse Heuvelrug""","1674,5"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Vaals""","1218,9"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Valkenburg aan de Geul""","1568,8"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Valkenswaard""","1995,2"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Veendam""","2008,2"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Veenendaal""",1842
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Veere""",
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Veghel""",
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Veldhoven""","1730,6"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Velsen""","1779,3"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Venlo""","1926,9"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Venray""","1736,4"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Vianen""",
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Vijfheerenlanden""","1895,3"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Vlaardingen""","1938,8"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Vlagtwedde""",
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Vlieland""",
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Vlissingen""","2176,6"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Vlist""",
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Voerendaal""","1848,3"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Voorschoten""","1548,6"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Voorst""","1621,9"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Vught""","2177,3"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Waadhoeke""","2190,9"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Waalre""","1417,5"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Waalwijk""",1987
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Waddinxveen""","2047,2"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Wageningen""","1678,2"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Wassenaar""","1297,9"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Waterland""","1303,1"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Weert""","2077,7"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Weesp""","1497,4"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Werkendam""",
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""West Betuwe""","1596,1"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""West Maas en Waal""","1732,9"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Westerkwartier""","1850,6"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Westerveld""","2074,2"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Westervoort""","1996,1"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Westerwolde""","2077,4"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Westland""","1727,4"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Weststellingwerf""","2611,7"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Westvoorne""","1962,5"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Wierden""",1779
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Wijchen""","1919,4"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Wijdemeren""","1601,2"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Wijk bij Duurstede""","2227,6"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Winsum""",
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Winterswijk""","2427,4"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Woensdrecht""",1700
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Woerden""","1703,9"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""De Wolden""","1583,6"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Wormerland""","1754,9"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Woudenberg""",1646
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Woudrichem""",
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Zaanstad""",2330
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Zaltbommel""","1969,9"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Zandvoort""",2057
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Zederik""",
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Zeevang""",
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Zeewolde""","1497,4"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Zeist""","1618,6"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Zevenaar""","1961,7"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Zoetermeer""","1970,5"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Zoeterwoude""","1889,2"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Zuidhorn""",
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Zuidplas""","1886,3"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Zundert""","1739,7"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Zutphen""","2139,3"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Zwartewaterland""","1567,3"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Zwijndrecht""","2140,6"
"""Vrouwen""","""45 tot 65 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Zwolle""",1878
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Aa en Hunze""",2984
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Aalburg""",
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Aalsmeer""",3261
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Aalten""","3396,2"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Achtkarspelen""","3457,7"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Alblasserdam""","3446,2"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Albrandswaard""",3472
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Alkmaar""",3473
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Almelo""","3235,9"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Almere""","3233,5"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Alphen aan den Rijn""","3294,1"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Alphen-Chaam""","3334,2"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Altena""",4063
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Ameland""","2393,3"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Amersfoort""","3443,8"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Amstelveen""","3086,2"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Amsterdam""","3025,1"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Apeldoorn""","3314,2"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Appingedam""","3351,1"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Arnhem""","3160,4"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Assen""","3521,2"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Asten""","2873,1"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Baarle-Nassau""","2230,1"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Baarn""","3174,7"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Barendrecht""","3537,1"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Barneveld""","3051,7"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Bedum""",
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Beek (L.)""","2668,3"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Beekdaelen""","3060,9"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Beemster""","2860,2"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Beesel""","3764,9"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Bellingwedde""",
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Berg en Dal""","3064,3"
"""Vrouwen""","""65 tot 80 jaar""","""Totaal opnamen""","""Totaal alle diagnosen""","""2019*""","""Bergambacht""",
